STATE,HCODE,YEAR,MONTH,PIF,Reported Count
VERMONT,HO-W,2013,5,"14,667",305
VERMONT,HO-W,2013,6,"14,668",372
VERMONT,HO-W,2013,7,"14,635",461
VERMONT,HO-W,2013,8,"14,612",516
VERMONT,HO-W,2013,9,"14,616",586
VERMONT,HO-W,2013,10,"14,594",640
VERMONT,HO-W,2013,11,"14,575",677
VERMONT,HO-W,2013,12,"14,565",728
VERMONT,HO-W,2014,1,"14,572",100
VERMONT,HO-W,2014,2,"14,557",169
VERMONT,HO-W,2014,3,"14,567",226
VERMONT,HO-W,2014,4,"14,577",290
VERMONT,HO-W,2014,5,"14,571",376
VERMONT,HO-W,2014,6,"14,559",528
VERMONT,HO-W,2014,7,"14,595",766
VERMONT,HO-W,2014,8,"14,573",863
VERMONT,HO-W,2014,9,"14,576",962
VERMONT,HO-W,2014,10,"14,588","1,037"
VERMONT,HO-W,2014,11,"14,617","1,099"
VERMONT,HO-W,2014,12,"14,626","1,158"
VERMONT,HO-W,2015,1,"14,634",60
VERMONT,HO-W,2015,2,"14,642",121
VERMONT,HO-W,2015,3,"14,646",206
VERMONT,HO-W,2015,4,"14,682",281
VERMONT,HO-W,2015,5,"14,700",353
VERMONT,HO-W,2015,6,"14,721",441
VERMONT,HO-W,2015,7,"14,747",497
VERMONT,HO-W,2015,8,"14,776",560
VERMONT,HO-W,2015,9,"14,756",605
VIRGINIA,HO-W,2011,1,"390,184","1,586"
VIRGINIA,HO-W,2011,2,"389,985","3,157"
VIRGINIA,HO-W,2011,3,"389,938","5,467"
VIRGINIA,HO-W,2011,4,"389,848","7,192"
VIRGINIA,HO-W,2011,5,"389,475","8,834"
VIRGINIA,HO-W,2011,6,"388,957","10,765"
VIRGINIA,HO-W,2011,7,"388,204","13,176"
VIRGINIA,HO-W,2011,8,"387,326","15,108"
VIRGINIA,HO-W,2011,9,"386,599","16,857"
VIRGINIA,HO-W,2011,10,"385,836","18,525"
VIRGINIA,HO-W,2011,11,"385,353","19,806"
VIRGINIA,HO-W,2011,12,"385,188","21,180"
VIRGINIA,HO-W,2012,1,"384,562","1,218"
VIRGINIA,HO-W,2012,2,"384,183","2,358"
VIRGINIA,HO-W,2012,3,"383,788","3,624"
VIRGINIA,HO-W,2012,4,"383,585","4,733"
VIRGINIA,HO-W,2012,5,"383,325","6,170"
VIRGINIA,HO-W,2012,6,"382,873","7,820"
VIRGINIA,HO-W,2012,7,"382,733","9,403"
VIRGINIA,HO-W,2012,8,"382,726","11,141"
VIRGINIA,HO-W,2012,9,"382,564","12,543"
VIRGINIA,HO-W,2012,10,"382,372","13,770"
VIRGINIA,HO-W,2012,11,"382,183","14,709"
VIRGINIA,HO-W,2012,12,"382,070","15,717"
VIRGINIA,HO-W,2013,1,"381,928","1,287"
VIRGINIA,HO-W,2013,2,"381,858","2,418"
VIRGINIA,HO-W,2013,3,"381,769","3,678"
VIRGINIA,HO-W,2013,4,"381,735","4,971"
VIRGINIA,HO-W,2013,5,"381,698","6,198"
VIRGINIA,HO-W,2013,6,"381,904","7,433"
VIRGINIA,HO-W,2013,7,"381,883","9,332"
VIRGINIA,HO-W,2013,8,"380,941","10,766"
VIRGINIA,HO-W,2013,9,"380,536","11,863"
VIRGINIA,HO-W,2013,10,"380,164","12,984"
VIRGINIA,HO-W,2013,11,"379,887","13,804"
VIRGINIA,HO-W,2013,12,"379,649","14,915"
VIRGINIA,HO-W,2014,1,"379,322","1,204"
VIRGINIA,HO-W,2014,2,"379,179","2,364"
VIRGINIA,HO-W,2014,3,"378,817","3,516"
VIRGINIA,HO-W,2014,4,"378,354","4,719"
VIRGINIA,HO-W,2014,5,"378,021","6,377"
VIRGINIA,HO-W,2014,6,"377,706","7,908"
VIRGINIA,HO-W,2014,7,"377,458","9,461"
VIRGINIA,HO-W,2014,8,"376,743","10,683"
VIRGINIA,HO-W,2014,9,"376,342","11,832"
VIRGINIA,HO-W,2014,10,"375,979","12,797"
VIRGINIA,HO-W,2014,11,"375,706","13,564"
VIRGINIA,HO-W,2014,12,"375,415","14,444"
VIRGINIA,HO-W,2015,1,"375,130","1,023"
VIRGINIA,HO-W,2015,2,"374,898","1,878"
VIRGINIA,HO-W,2015,3,"374,586","3,076"
VIRGINIA,HO-W,2015,4,"374,247","4,174"
VIRGINIA,HO-W,2015,5,"373,894","5,188"
VIRGINIA,HO-W,2015,6,"373,368","6,948"
VIRGINIA,HO-W,2015,7,"373,101","8,683"
VIRGINIA,HO-W,2015,8,"372,533","9,969"
VIRGINIA,HO-W,2015,9,"372,235","11,030"
WASHINGTON,HO-W,2011,1,"245,143","1,196"
WASHINGTON,HO-W,2011,2,"245,154","2,036"
WASHINGTON,HO-W,2011,3,"245,192","3,224"
WASHINGTON,HO-W,2011,4,"245,204","4,194"
WASHINGTON,HO-W,2011,5,"245,186","5,198"
WASHINGTON,HO-W,2011,6,"245,035","6,211"
WASHINGTON,HO-W,2011,7,"244,960","7,160"
WASHINGTON,HO-W,2011,8,"244,656","8,324"
WASHINGTON,HO-W,2011,9,"244,604","9,262"
WASHINGTON,HO-W,2011,10,"244,642","10,108"
WASHINGTON,HO-W,2011,11,"244,496","11,090"
WASHINGTON,HO-W,2011,12,"244,623","12,093"
WASHINGTON,HO-W,2012,1,"244,593","1,018"
WASHINGTON,HO-W,2012,2,"244,694","1,978"
WASHINGTON,HO-W,2012,3,"244,833","2,904"
WASHINGTON,HO-W,2012,4,"244,965","3,804"
WASHINGTON,HO-W,2012,5,"245,184","4,769"
WASHINGTON,HO-W,2012,6,"245,347","5,571"
WASHINGTON,HO-W,2012,7,"245,259","6,621"
WASHINGTON,HO-W,2012,8,"245,293","7,685"
WASHINGTON,HO-W,2012,9,"245,145","8,469"
WASHINGTON,HO-W,2012,10,"245,263","9,434"
WASHINGTON,HO-W,2012,11,"245,287","10,406"
WASHINGTON,HO-W,2012,12,"245,459","11,587"
WASHINGTON,HO-W,2013,1,"245,417","1,147"
WASHINGTON,HO-W,2013,2,"245,402","1,933"
WASHINGTON,HO-W,2013,3,"245,542","2,770"
WASHINGTON,HO-W,2013,4,"245,758","3,711"
WASHINGTON,HO-W,2013,5,"246,041","4,737"
WASHINGTON,HO-W,2013,6,"246,201","5,526"
WASHINGTON,HO-W,2013,7,"246,639","6,532"
WASHINGTON,HO-W,2013,8,"246,823","7,467"
WASHINGTON,HO-W,2013,9,"247,138","8,462"
WASHINGTON,HO-W,2013,10,"247,430","9,429"
WASHINGTON,HO-W,2013,11,"247,511","10,362"
WASHINGTON,HO-W,2013,12,"247,689","11,539"
WASHINGTON,HO-W,2014,1,"247,832","1,123"
WASHINGTON,HO-W,2014,2,"248,011","2,108"
WASHINGTON,HO-W,2014,3,"248,295","2,988"
WASHINGTON,HO-W,2014,4,"248,756","3,839"
WASHINGTON,HO-W,2014,5,"249,040","4,602"
WASHINGTON,HO-W,2014,6,"249,552","5,381"
WASHINGTON,HO-W,2014,7,"250,214","6,340"
WASHINGTON,HO-W,2014,8,"250,460","7,308"
WASHINGTON,HO-W,2014,9,"250,778","8,161"
WASHINGTON,HO-W,2014,10,"251,081","9,087"
WASHINGTON,HO-W,2014,11,"251,371","9,988"
WASHINGTON,HO-W,2014,12,"251,870","11,351"
WASHINGTON,HO-W,2015,1,"252,262",868
WASHINGTON,HO-W,2015,2,"252,589","1,524"
WASHINGTON,HO-W,2015,3,"253,160","2,310"
WASHINGTON,HO-W,2015,4,"253,648","2,946"
WASHINGTON,HO-W,2015,5,"254,237","3,628"
WASHINGTON,HO-W,2015,6,"254,800","4,380"
WASHINGTON,HO-W,2015,7,"255,500","5,219"
WASHINGTON,HO-W,2015,8,"256,202","6,016"
WASHINGTON,HO-W,2015,9,"256,755","6,844"
WEST VIRGINIA,HO-W,2011,1,"104,153",412
WEST VIRGINIA,HO-W,2011,2,"104,167",827
WEST VIRGINIA,HO-W,2011,3,"104,206","1,626"
WEST VIRGINIA,HO-W,2011,4,"104,200","2,392"
WEST VIRGINIA,HO-W,2011,5,"104,273","3,102"
WEST VIRGINIA,HO-W,2011,6,"104,198","3,757"
WEST VIRGINIA,HO-W,2011,7,"104,194","4,428"
WEST VIRGINIA,HO-W,2011,8,"104,093","5,029"
WEST VIRGINIA,HO-W,2011,9,"104,064","5,495"
WEST VIRGINIA,HO-W,2011,10,"104,005","5,893"
WEST VIRGINIA,HO-W,2011,11,"103,916","6,242"
WEST VIRGINIA,HO-W,2011,12,"103,796","6,533"
WEST VIRGINIA,HO-W,2012,1,"103,770",343
WEST VIRGINIA,HO-W,2012,2,"103,792",660
WEST VIRGINIA,HO-W,2012,3,"103,876","1,112"
WEST VIRGINIA,HO-W,2012,4,"103,883","1,470"
WEST VIRGINIA,HO-W,2012,5,"103,835","1,845"
WEST VIRGINIA,HO-W,2012,6,"103,832","2,163"
WEST VIRGINIA,HO-W,2012,7,"103,839","2,602"
WEST VIRGINIA,HO-W,2012,8,"103,913","3,026"
WEST VIRGINIA,HO-W,2012,9,"103,936","3,337"
WEST VIRGINIA,HO-W,2012,10,"103,895","3,600"
WEST VIRGINIA,HO-W,2012,11,"104,009","3,855"
WEST VIRGINIA,HO-W,2012,12,"103,970","4,083"
WEST VIRGINIA,HO-W,2013,1,"103,998",309
WEST VIRGINIA,HO-W,2013,2,"104,104",676
WEST VIRGINIA,HO-W,2013,3,"104,205",922
WEST VIRGINIA,HO-W,2013,4,"104,264","1,229"
WEST VIRGINIA,HO-W,2013,5,"104,450","1,545"
WEST VIRGINIA,HO-W,2013,6,"104,569","1,875"
WEST VIRGINIA,HO-W,2013,7,"104,759","2,395"
WEST VIRGINIA,HO-W,2013,8,"104,846","2,802"
WEST VIRGINIA,HO-W,2013,9,"104,996","3,112"
WEST VIRGINIA,HO-W,2013,10,"105,013","3,441"
WEST VIRGINIA,HO-W,2013,11,"105,148","3,724"
WEST VIRGINIA,HO-W,2013,12,"105,210","4,043"
WEST VIRGINIA,HO-W,2014,1,"105,346",650
WEST VIRGINIA,HO-W,2014,2,"105,408","1,009"
WEST VIRGINIA,HO-W,2014,3,"105,513","1,343"
WEST VIRGINIA,HO-W,2014,4,"105,622","1,716"
WEST VIRGINIA,HO-W,2014,5,"105,702","2,156"
WEST VIRGINIA,HO-W,2014,6,"105,868","2,645"
WEST VIRGINIA,HO-W,2014,7,"106,035","3,289"
WEST VIRGINIA,HO-W,2014,8,"106,084","3,729"
WEST VIRGINIA,HO-W,2014,9,"106,279","4,071"
WEST VIRGINIA,HO-W,2014,10,"106,443","4,376"
WEST VIRGINIA,HO-W,2014,11,"106,547","4,577"
WEST VIRGINIA,HO-W,2014,12,"106,677","4,835"
WEST VIRGINIA,HO-W,2015,1,"106,807",257
WEST VIRGINIA,HO-W,2015,2,"106,905",653
WEST VIRGINIA,HO-W,2015,3,"107,084","1,186"
WEST VIRGINIA,HO-W,2015,4,"107,239","1,674"
WEST VIRGINIA,HO-W,2015,5,"107,330","2,018"
WEST VIRGINIA,HO-W,2015,6,"107,496","2,467"
WEST VIRGINIA,HO-W,2015,7,"107,675","2,959"
WEST VIRGINIA,HO-W,2015,8,"107,773","3,301"
WEST VIRGINIA,HO-W,2015,9,"107,957","3,595"
WISCONSIN,HO-W,2011,1,"211,741",571
WISCONSIN,HO-W,2011,2,"211,662","1,119"
WISCONSIN,HO-W,2011,3,"211,490","1,673"
WISCONSIN,HO-W,2011,4,"211,525","2,401"
WISCONSIN,HO-W,2011,5,"211,392","3,347"
WISCONSIN,HO-W,2011,6,"211,319","4,829"
WISCONSIN,HO-W,2011,7,"211,130","6,041"
WISCONSIN,HO-W,2011,8,"210,800","7,257"
WISCONSIN,HO-W,2011,9,"210,390","7,979"
WISCONSIN,HO-W,2011,10,"210,191","8,694"
WISCONSIN,HO-W,2011,11,"210,082","9,238"
WISCONSIN,HO-W,2011,12,"210,164","9,742"
WISCONSIN,HO-W,2012,1,"210,037",483
WISCONSIN,HO-W,2012,2,"210,097",872
WISCONSIN,HO-W,2012,3,"210,240","1,427"
WISCONSIN,HO-W,2012,4,"210,485","2,075"
WISCONSIN,HO-W,2012,5,"210,854","3,315"
WISCONSIN,HO-W,2012,6,"211,204","4,438"
WISCONSIN,HO-W,2012,7,"211,254","5,799"
WISCONSIN,HO-W,2012,8,"211,717","7,097"
WISCONSIN,HO-W,2012,9,"211,798","7,501"
WISCONSIN,HO-W,2012,10,"212,171","7,748"
WISCONSIN,HO-W,2012,11,"212,474","8,179"
WISCONSIN,HO-W,2012,12,"212,778","8,620"
WISCONSIN,HO-W,2013,1,"213,071",642
WISCONSIN,HO-W,2013,2,"213,547","1,148"
WISCONSIN,HO-W,2013,3,"214,107","1,769"
WISCONSIN,HO-W,2013,4,"214,727","3,005"
WISCONSIN,HO-W,2013,5,"215,237","3,971"
WISCONSIN,HO-W,2013,6,"215,793","5,088"
WISCONSIN,HO-W,2013,7,"216,378","6,115"
WISCONSIN,HO-W,2013,8,"216,978","7,003"
WISCONSIN,HO-W,2013,9,"217,620","7,767"
WISCONSIN,HO-W,2013,10,"218,381","8,428"
WISCONSIN,HO-W,2013,11,"218,901","8,909"
WISCONSIN,HO-W,2013,12,"219,345","9,376"
WISCONSIN,HO-W,2014,1,"219,673",812
WISCONSIN,HO-W,2014,2,"220,009","1,592"
WISCONSIN,HO-W,2014,3,"220,352","2,509"
WISCONSIN,HO-W,2014,4,"220,769","3,662"
WISCONSIN,HO-W,2014,5,"221,361","4,887"
WISCONSIN,HO-W,2014,6,"221,869","6,246"
WISCONSIN,HO-W,2014,7,"222,381","7,061"
WISCONSIN,HO-W,2014,8,"222,878","7,866"
WISCONSIN,HO-W,2014,9,"223,381","8,761"
WISCONSIN,HO-W,2014,10,"223,817","9,426"
WISCONSIN,HO-W,2014,11,"224,091","9,844"
WISCONSIN,HO-W,2014,12,"224,568","10,264"
WISCONSIN,HO-W,2015,1,"224,827",462
WISCONSIN,HO-W,2015,2,"225,198",802
WISCONSIN,HO-W,2015,3,"225,529","1,294"
WISCONSIN,HO-W,2015,4,"226,163","2,146"
WISCONSIN,HO-W,2015,5,"226,458","2,768"
WISCONSIN,HO-W,2015,6,"226,944","3,738"
WISCONSIN,HO-W,2015,7,"227,428","4,976"
WISCONSIN,HO-W,2015,8,"227,743","5,785"
WISCONSIN,HO-W,2015,9,"228,136","6,505"
WYOMING,HO-W,2011,1,"34,228",144
WYOMING,HO-W,2011,2,"34,227",351
WYOMING,HO-W,2011,3,"34,243",536
WYOMING,HO-W,2011,4,"34,242",710
WYOMING,HO-W,2011,5,"34,231",993
WYOMING,HO-W,2011,6,"34,273","1,367"
WYOMING,HO-W,2011,7,"34,265","1,662"
WYOMING,HO-W,2011,8,"34,217","1,898"
WYOMING,HO-W,2011,9,"34,267","2,045"
WYOMING,HO-W,2011,10,"34,292","2,170"
WYOMING,HO-W,2011,11,"34,290","2,284"
WYOMING,HO-W,2011,12,"34,360","2,363"
WYOMING,HO-W,2012,1,"34,308",125
WYOMING,HO-W,2012,2,"34,309",252
WYOMING,HO-W,2012,3,"34,328",434
WYOMING,HO-W,2012,4,"34,308",595
WYOMING,HO-W,2012,5,"34,325",787
WYOMING,HO-W,2012,6,"34,324","1,036"
WYOMING,HO-W,2012,7,"34,286","1,266"
WYOMING,HO-W,2012,8,"34,323","1,427"
WYOMING,HO-W,2012,9,"34,368","1,589"
WYOMING,HO-W,2012,10,"34,405","1,717"
WYOMING,HO-W,2012,11,"34,504","1,812"
WYOMING,HO-W,2012,12,"34,521","1,888"
WYOMING,HO-W,2013,1,"34,541",132
WYOMING,HO-W,2013,2,"34,575",200
WYOMING,HO-W,2013,3,"34,660",301
WYOMING,HO-W,2013,4,"34,780",479
WYOMING,HO-W,2013,5,"34,845",734
WYOMING,HO-W,2013,6,"34,927","1,100"
WYOMING,HO-W,2013,7,"34,983","1,488"
WYOMING,HO-W,2013,8,"35,011","1,865"
WYOMING,HO-W,2013,9,"35,025","2,112"
WYOMING,HO-W,2013,10,"35,121","2,367"
WYOMING,HO-W,2013,11,"35,146","2,457"
WYOMING,HO-W,2013,12,"35,177","2,580"
WYOMING,HO-W,2014,1,"35,173",111
WYOMING,HO-W,2014,2,"35,160",237
WYOMING,HO-W,2014,3,"35,095",364
WYOMING,HO-W,2014,4,"35,095",555
WYOMING,HO-W,2014,5,"35,103",817
WYOMING,HO-W,2014,6,"35,108","1,080"
WYOMING,HO-W,2014,7,"35,144","1,365"
WYOMING,HO-W,2014,8,"35,163","1,604"
WYOMING,HO-W,2014,9,"35,139","1,743"
WYOMING,HO-W,2014,10,"35,109","1,871"
WYOMING,HO-W,2014,11,"35,102","1,954"
WYOMING,HO-W,2014,12,"35,097","2,079"
WYOMING,HO-W,2015,1,"35,055",120
WYOMING,HO-W,2015,2,"35,049",232
WYOMING,HO-W,2015,3,"35,024",337
WYOMING,HO-W,2015,4,"35,015",502
WYOMING,HO-W,2015,5,"35,037",709
WYOMING,HO-W,2015,6,"35,085",975
WYOMING,HO-W,2015,7,"35,150","1,335"
WYOMING,HO-W,2015,8,"35,176","1,564"
WYOMING,HO-W,2015,9,"35,149","1,730"
